Ticker,Description
III,"Fidelity National Information Services, Inc. (or FIS) is an American company on the Fortune 500 list which offers an array of financial products & services including; financial software development & support, business process outsourcing for back office banking operations & contact centers, merchant support via POS technology & digital channels for local small businesses to global enterprises, facilitation of global payment processing, B2C & B2B eCommerce Solutions, and more. Headquartered in Jacksonville, Florida, FIS employs approximately 55,000 people worldwide. After finalizing FIS' most recent deal - as well as the industry's largest-ever (by far) - to acquire Worldpay for $35 billion in Q3 of 2019, FIS became the largest processing and payments company in the world. FIS is most known for its development of Financial Technology, or FinTech, and as of Q2 2020 it offers its FinTech Solutions in three primary segments; Merchant Solutions, Banking Solutions, and Capital Market Solutions. Annually, FIS facilitates the movement of roughly $9 trillion through the processing of approximately 75 billion transactions in service to more than 20,000 clients around the globe.FIS was ranked second in the FinTech Forward 2016 rankings."
IIIN,
IIIV,
IIN,
IIPR,"W. P. Carey Inc. is a real estate investment trust that invests in properties leased to single tenants via NNN leases. The company is organized in Maryland, with its primary office in New York City.As of December 31, 2019, the company owned 1,214 properties in 25 countries leased to 345 tenants. Approximately 64% of the company's revenue is derived in United States and 36% in Europe."
IIVI,"II-VI Marlow designs and manufactures thermoelectric modules and systems, based in Dallas, Texas. Their product focuses in thermoelectric heating, cooling, power generation and energy harvesting serving the Aerospace & Defense, Medical, Commercial & Industrial, Automotive and Telecommunications market segments."
ILMN,"Illumina, Inc. is an American company. Incorporated in April 1998, Illumina develops, manufactures, and markets integrated systems for the analysis of genetic variation and biological function. The company provides a line of products and services that serves the sequencing, genotyping and gene expression, and proteomics markets. Its headquarters are located in San Diego, California. Illumina's technology had purportedly by 2014 reduced the cost of sequencing a human genome to US$1,000, down from a price of $1 million in 2007. Customers include genomic research centers, pharmaceutical companies, academic institutions, clinical research organizations, and biotechnology companies."
ILPT,"Frasers Property is a multi-national real estate and property management company that develops, owns, and manages properties in Singapore and throughout Southeast Asia, Australia, Europe, and China. It owns and manages properties in the commercial, residential, hospitality, retail, and industrial and logistics sectors. Headquartered in Singapore, it trades on the main board of the Singapore Exchange Securities Trading Limited (SGX-ST). It also sponsors real estate investment trusts (REITs), including one stapled trust, two of which are also listed on the SGX-ST."
IMAX,"The IMAX Corporation is a Canadian-American theatre company which designs and manufactures IMAX cameras and projection systems as well as performing film development, production, post production and distribution to IMAX affiliated theatres worldwide. Founded in 1967, it has headquarters in the Toronto area, and operations in New York City and Los Angeles. As of December 2019, there were 1,624 IMAX theatres located in 81 countries, of which 1,529 were in commercial multiplexes. These include IMAX variations such as IMAX 3D, IMAX Dome, and Digital IMAX. The CEO is Richard Gelfond."
IMGN,"ImmunoGen, Inc. (NASDAQ: IMGN) is a biotechnology company focused on the development of antibody-drug conjugate (ADC) therapeutics for the treatment of cancer. ImmunoGen was founded in 1981 and is headquartered in Waltham, Massachusetts.An ImmunoGen ADC contains a manufactured antibody that binds to a target found on cancer cells, with one of the company's potent cell-killing agents attached as a ""payload"". The antibody serves to deliver the cell-killing agent specifically to cancer cells bearing its target and the payload serves to kill these cells. In some cases, the antibody also has anticancer activity."
IMKTA,"Ingles Markets, Inc. (stylized as ingles) is an American regional supermarket chain based in Black Mountain, North Carolina. As of August 2020, the company operates 197 supermarkets in the Southeastern United States. The company is listed on the NASDAQ under the ticker symbol IMKTA.As an adjunct to its supermarket business, Ingles owns and operates shopping centers, gas stations and a milk processing plant."
IMMR,"Immersion Corporation of San Jose, California, is a developer and licensor of touch feedback technology, also known as haptic technology. It was founded in 1993 by Louis Rosenberg. Immersion's technology is used in digital technology in mobile devices, automotive touchscreen and touchpads, medical training equipment, gaming consoles and other consumer electronics. According to the United States Patent and Trademark Office and Immersion's website, Immersion's patent portfolio includes over 3,200 issued or pending patents  in the U.S. and other countries. Immersion Corporation has been accused of being a patent troll in the media."
IMMU,"Immunomedics was a biotechnology company focused on the development of antibody-drug conjugates for the treatment of cancer. In 2020, the company was acquired by Gilead Sciences."
IMXI,"MoneyGram International, Inc. is an American money transfer company based in the United States with headquarters in Dallas, Texas. It has an operations center in St. Louis Park, Minnesota and regional and local offices around the world. MoneyGram businesses are divided into two categories: Global Funds Transfers and Financial Paper Products. The company provides its service to individuals and businesses through a network of agents and financial institutions. In 2014, MoneyGram was the second largest provider of money transfers in the world. The company operates in more than 200 countries and territories with a global network of about 347,000 agent offices."
