OPCH,OPTION CARE HEALTH INC,"Option Care Health, Inc. provides infusion and home care management solutions. The Company offers products, services, and condition-specific clinical management programs for gastrointestinal abnormalities, infectious diseases, cancer, organ and blood cell transplants, bleeding disorders, and heart failures. Option Care Health serves patients in the United States."
OPI,OFFICE PROPERTIES INCOME TRU,Office Properties Income Trust operates as a real estate investment trust. The Company focuses on ownership and leasing of office properties. Office Properties Income Trust serves customers in the United States.
OPK,OPKO HEALTH INC,"OPKO Health, Inc. is involved in the discovery, development, and commercialization of pharmaceutical products, vaccines, and diagnostic products."
OPRT,OPORTUN FINANCIAL CORP,"Oportun Financial Corp is a mission-driven provider of inclusive financial services, powered by a deep, data-driven understanding of its customers and advanced technology.  Oportun serves low to moderate income customers shut out of the financial mainstream due to limited or no credit history.  They serve customers via an omni-channel model in English and Spanish."
OPRX,OPTIMIZERX CORP,OptimizeRx Corporation operates an Internet website through which it offers advice to consumers on how to save money on branded prescription and over-the-counter healthcare products.
OPTN,OPTINOSE INC,"Optinose, Inc. is a specialty pharmaceutical company focused on creating and bringing to market products for patients with diseases treated by ear, nose, and throat (ENTs), and allergy specialists."
OPY,OPPENHEIMER HOLDINGS-CL A,"Oppenheimer Holdings Inc., through its principal subsidiary, Oppenheimer & Co. Inc., is a United States regional broker-dealer. The Company offers a full range of services from various offices in the United States and international jurisdictions. Oppenheimer also offers online discount brokerage and dollar-based investing services."
ORA,ORMAT TECHNOLOGIES INC,"Ormat Technologies, Inc. develops and operates renewable energy projects. The Company offers geothermal, recovered energy, and energy management and storage solutions. Ormat Technologies serves customers worldwide."
ORBC,ORBCOMM INC,"ORBCOMM, Inc. offers wireless messaging services. The Company operates low earth orbit satellites and ground infrastructure that enable customers to track, monitor, control, and communicate with fixed and mobile assets located anywhere in the world."
ORC,ORCHID ISLAND CAPITAL INC,Orchid Island Capital Inc. operates as an investment company. The Company invests in residential mortgage-backed securities. Orchid Island Capital serves customers in the State of Florida.
ORCL,ORACLE CORP,"Oracle Corporation supplies software for enterprise information management. The Company offers databases and relational servers, application development and decision support tools, and enterprise business applications. Oracle's software runs on network computers, personal digital assistants, set-top devices, PCs, workstations, minicomputers, mainframes, and massively parallel computers."
ORGO,ORGANOGENESIS HOLDINGS INC,"Organogenesis Holdings Inc. operates as a holding company. The Company, through its subsidiaries, focuses on development, manufacturing, and commercializing drugs and medicines for wound care, surgical, and sports medicine markets. Organogenesis Holdings serves customers in the United States and Switzerland."
ORGS,ORGENESIS INC,Orgenesis Inc. is a development stage therapeutic technology company. The Company utilizes a molecular and cellular approach for the development of a drug which converts a diabetic patient's own liver cells into functional insulin producing cells.
ORI,OLD REPUBLIC INTL CORP,"Old Republic International Corporation is an insurance holding company whose subsidiaries market, underwrite, and provide risk management services. The Company provides services for a variety of coverages in the property and liability, mortgage guaranty, title, and life and health insurance fields."
ORIC,ORIC PHARMACEUTICALS INC,"ORIC Pharmaceuticals, Inc. operates as a pharmaceutical company. The Company discovers and develops novel therapies for the treatment of cancer diseases. ORIC Pharmaceuticals serves customers in the State of California."
ORLY,O'REILLY AUTOMOTIVE INC,"O'Reilly Automotive, Inc. retails and supplies automotive aftermarket parts, tools, supplies, equipment, and accessories. The Company sells its products to do-it-yourself customers, professional mechanics, and service technicians. O'Reilly operates stores throughout the United States."
ORRF,ORRSTOWN FINL SERVICES INC,"Orrstown Financial Services, Inc. is the holding company for Orrstown Bank. The Bank provides commercial banking and trust services through several branch offices. Orrstown Bank accepts demand, time, and savings deposits, as well as grants consumer, commercial, real estate, and business loans to individuals, corporations, partnerships, municipalities, and other governmental bodies."
OSBC,OLD SECOND BANCORP INC,"Old Second Bancorp, Inc. is a multi-bank holding company which has subsidiary banks located in Illinois. The Banks offer banking, trust, and mortgage banking services through offices in Kane, Kendall, DeKalb, DuPage, Lake, LaSalle, and Winnebago counties in northeastern Illinois."
